	KMV_362	KMV_364	KMV_370	KMV_372	KMV_373	KMV_375	KMV_377	KMV_380	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_401	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_415	KMV_416	KMV_417	KMV_418	KMV_421	KMV_424	KMV_425	KMV_428	KMV_429	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_456	KMV_457
m_247	-0.737348744	-0.053723492	-0.540711735	-1.904209261	-2.026974153	-1.878018275	-1.879751376	-0.118481189	-1.894826145	-1.790352054	-0.490378572	-0.841472109	-0.959040382	-1.876248243	-1.039268672	-0.162495653	-0.380891419	-1.821941264	-1.168977832	-0.245610437	-0.00232381	-0.357329841	-0.488883807	-1.924169304	-0.027720257	-1.913104742	-0.127179627	-1.879161283	-0.965064573	-0.701397321	-1.787579798	-0.732244173	-1.862731555	-0.397098936	-0.647350922	-1.850250549	-2.106471926	-1.751138775	-1.810771624	0.088496323	-2.014934525	-1.764872351	-1.041103818	-0.419163361	-2.028064293	-1.017122468	-1.939123103	-1.04955674
m_249	-0.171710966	-0.833030553	-1.32184383	-0.805783939	0.102665647	-0.858176727	-0.971991701	-1.073685984	0.041790665	-0.534217103	-0.11901658	0.416983869	-0.38306397	-0.647762046	-0.067752693	-0.869206885	-1.202103761	-0.288197884	0.254169975	-1.405311673	-0.238092443	-0.302395868	-0.249803455	-0.246754005	-0.271282541	-0.020955727	-0.47546076	0.134434446	-1.184171896	-1.222536097	-1.098483539	-2.239464405	-0.784534588	-0.730086846	-0.24615338	-0.827453915	-0.306490335	-1.336027254	-0.845095668	-0.789005142	-0.249518645	-0.989311589	-0.270216067	-0.11712332	0.609721792	-1.235541971	-0.418774402	-1.139394631
m_252	0.845746113	1.710976647	1.485805821	1.889480206	1.220426585	1.650736781	1.63163477	1.63078597	1.651906453	1.098621013	1.491146818	3.231033991	1.139548814	1.587062867	1.585807014	1.447526568	2.003316767	1.085664822	1.303250021	1.903857912	1.478043461	1.459213858	1.266489532	2.411018633	1.529545696	1.008512712	1.567639771	0.84468925	1.663892128	1.862410819	1.697539375	2.157944026	2.117271162	1.55935015	1.927836883	1.688207122	1.931616926	1.956419	1.977391991	2.006074657	3.06128201	1.778955346	2.017427807	1.248754331	3.249588739	1.881435019	1.618342412	2.111565732
m_254	0.11443032	0.117428671	-0.05160366	-0.067363758	-0.111213879	-0.307530913	0.167931634	-0.708774839	-0.510510794	-0.448845894	-1.116014241	-1.15150651	-1.294941432	-0.245087371	-0.295343165	0.068552376	-0.143803937	-0.154991469	-0.105970215	-0.403462643	-1.311147863	-0.458383233	-0.525734441	0.094222219	-1.212932854	-0.520604848	-1.111663598	0.001992557	0.106773492	-0.252459703	-1.145042717	-0.059022221	-0.22103377	-0.22947617	-1.168258372	-0.224031668	0.135234351	-1.108599532	-1.168236121	-1.217612066	-1.372423329	-1.12233388	-0.566276892	0.261511984	-1.385555583	-1.19315214	-0.352842736	-0.347351005
m_266	0.664412679	-0.196362416	0.068857448	0.587048763	0.446156521	0.067797125	0.256524087	0.368781278	0.087487477	-0.056653246	0.048070524	0.697029734	0.226077276	0.095153892	0.850170959	0.579109395	0.174003322	0.472952848	0.392818349	0.011285673	-0.036625324	0.531989615	0.176171965	0.1972096	0.176073358	0.290516913	0.09071204	0.475072594	-0.195970655	-0.030373261	0.06414707	0.122892877	0.324729775	0.095792771	-0.111258145	-0.16709499	0.509344529	0.121404482	0.207283444	0.82031455	0.406960681	0.310428857	0.613867344	0.094792702	0.226676487	-0.003429368	-0.030394377	0.406359023
m_275	1.824311562	-1.209685789	-1.260046543	-1.005411648	-1.123719512	-1.122158457	-2.235829014	-0.81423309	-1.089669886	-1.328728618	-1.222753511	1.526800184	-0.191953404	-1.078763123	-1.122191127	-0.330556598	-1.441643403	-0.127597243	-0.378323705	-1.390756692	-1.308423969	-0.994070982	-0.9205262	1.870457399	-0.78549003	0.129198912	-1.130265117	1.816910599	0.342686983	-1.461214306	-1.089699561	0.469545879	-0.641005993	-0.365307008	-1.020262572	0.760757809	1.292799787	-0.82155798	-0.85456455	-2.216229323	-0.925544535	-2.120988505	-0.655116918	0.82021537	-0.885258243	-0.352142753	-0.606058975	-0.827478617
m_291	-2.022522425	0.038868381	-2.004942682	-0.667632638	-1.107131448	0.258985608	-0.896312924	-0.701926631	-0.14063147	-0.535612114	0.034248761	-1.843609982	-0.481097422	0.182634367	-2.014929138	-0.164499344	0.243835279	-1.871507544	-1.141718866	-0.255607432	-0.702743783	-1.919873445	-1.113500485	-0.119048969	-0.432805415	-0.440526604	-0.555728546	-0.270332427	-1.080619132	-1.853566891	-0.831266059	0.300107114	-0.375478931	-0.854619261	-0.62085453	-0.379683551	-2.156026202	0.241252745	-1.860338127	-1.90970902	-2.064494455	-0.214702679	-0.627881273	-1.083777002	-2.077623551	-0.682967322	-0.58789707	0.000229932
m_297	0.751877486	0.233369583	0.56356014	2.356081724	1.176528578	1.128595343	0.318398985	0.49654863	0.151121791	0.712555706	0.451278138	0.812975888	0.824654245	0.240681519	1.496418343	0.722995863	-0.024345376	1.257192379	1.230460438	1.184696326	0.773100455	1.108911395	1.294225478	0.708492838	1.21333262	0.849886803	0.781973134	0.614206527	0.661095779	0.615736775	-0.012182851	0.384084786	1.087621639	0.358712647	0.804313298	0.448290233	1.435276042	1.05315233	1.545227523	1.253794889	1.345496436	0.189151886	1.691700087	0.673824327	1.041914642	0.604940798	1.210977539	0.432291597
m_298	-0.411623634	-0.359548766	-0.867859695	-0.261330103	-0.30334243	0.572751035	-0.570288987	-1.903887203	-2.447128821	-0.930032196	-1.515940225	-0.902547466	-0.194000516	0.519716654	-0.507773009	-1.023895234	-0.645177984	-1.069665351	-1.364662027	-0.428060096	-2.505883347	-0.746528726	-0.507810933	-0.963997047	-2.407814471	-1.133397277	-0.457479044	-0.462537636	-0.682846854	-0.842223996	-0.198867607	-0.608298647	-1.716358192	-0.659222015	-2.363187534	-0.797274334	-2.658307645	-1.042461696	-1.14610903	-0.396835368	-1.123183409	-0.190664883	-0.996587002	-0.139193992	-1.053614968	-2.388056017	-0.490318922	-0.482470498
m_302	2.61946262	2.508007206	2.272240452	2.869302065	2.800520555	3.271011486	2.327051684	1.682553035	2.944229578	3.007825439	1.294162177	2.826806481	2.396236383	1.675984582	2.203979071	2.511830987	1.605005108	2.531248691	3.524177072	2.533972675	2.074608512	2.109632489	1.829706544	2.702412588	2.983231089	2.4661719	1.871742932	2.874267563	2.39312597	2.536786186	2.72572951	2.741946893	2.984442629	2.91861656	2.486891799	2.422423426	2.821361358	3.030921326	2.54024328	1.140796014	1.978208454	2.758475043	3.059706572	2.496151983	2.607357943	2.673942737	2.169533386	1.502620698
m_313	0.430743746	0.962941106	0.767820069	2.058729614	0.856193239	1.127449699	0.944145967	0.722542036	0.618235922	0.589207529	0.773279793	0.668530681	1.049353379	0.688697869	1.226862838	0.749102338	0.620766705	0.888153293	0.842255911	1.506920719	1.23737938	1.092328085	1.19562409	0.495248229	1.448061459	0.759300649	1.406480605	0.252306016	0.978936751	1.447518001	0.729710745	0.999215997	1.204766207	1.299394504	1.274275051	1.388269965	1.030160496	1.52663729	1.558590098	1.275360232	1.035012955	0.822746273	1.530302618	1.159088035	1.029245163	0.857212396	1.318407789	0.835649753
m_330	-0.178292002	0.439721304	-0.121788012	0.759650078	-0.200885209	0.498282501	0.526304325	0.392338879	0.267455841	-0.246978212	-0.365854742	0.172484839	-0.025904391	0.127627292	0.145759042	0.070806133	0.589150829	0.264464341	-0.276531071	0.688218035	0.347609608	-0.125944825	-0.14393867	0.08838177	0.192829588	-0.21960854	-0.076450336	-0.824211838	0.328542415	0.049862402	0.346892917	0.719019831	0.717874164	0.307903582	0.28183735	0.162127434	-0.838639844	0.381783436	0.614735871	0.087412822	0.793166174	0.774483585	0.097562811	-0.200692234	0.005698939	0.371771486	0.444237642	0.79285125
m_331	-0.706991351	0.200015595	-0.522774361	-0.832520311	-2.311483896	-0.120970627	0.321716507	0.029317906	-0.386702502	-2.07494168	-2.043148215	-2.078632098	-2.222014991	-0.45611554	-1.102142372	-1.341167479	-0.032399387	-2.106524549	-2.152499555	-0.004984066	-2.238213084	-0.973562918	-0.608005562	-2.208724434	-0.346573855	-2.197663597	-0.48345896	-2.163730449	-2.208653792	-0.380271011	-2.072169937	0.298383528	-2.147305162	0.070886965	0.011269977	-2.134827312	-0.84737072	-0.143909726	-0.343366526	-0.791654476	-2.299450757	0.085231777	-2.214698266	-2.076137596	-0.542173	-0.23422658	-0.504315649	-0.134132099
m_338	1.376282668	1.136793817	0.573568622	0.118275042	0.940199672	0.485103622	1.555130143	1.917951081	0.85951308	0.944211902	1.049987169	1.548855876	0.748752204	0.971201938	0.421299022	0.833967466	0.986443145	0.671169607	1.41228015	0.664993666	0.625048708	1.174550153	0.301866183	1.135003788	0.849009512	1.088589694	0.490456982	1.248629913	1.268448401	1.087988603	0.675961654	0.48441401	1.480428063	0.340219474	0.840265842	0.45969838	0.586671569	0.983945158	0.512352478	0.518265112	0.251621214	0.329145186	0.618007178	0.59624254	0.961506088	0.580668474	0.621452652	0.162892683
m_339	1.039889361	1.629887672	1.418279474	1.00457009	1.456828298	1.423809182	0.184453457	1.654181912	0.51817247	1.438889893	1.543962904	0.383612719	1.134672689	0.879198669	1.246677849	1.236681646	1.702108518	1.284746082	0.776110972	1.616890446	1.694024767	1.7182627	1.380783424	0.640456233	1.632413153	1.282441751	2.011407397	0.628399363	1.739440716	1.939502982	0.27005353	1.686855558	1.582316491	1.88758696	1.695912381	1.961983766	1.259007902	1.970670785	1.664885062	1.750878163	1.306484928	0.470467693	1.269074525	1.742805861	0.368800649	1.587922291	1.436940842	0.330130587
m_340	1.118660597	1.335724162	1.144169889	1.350086646	1.011758509	1.200602594	1.293289916	1.239511431	1.28350837	0.928204479	0.963589157	1.089715385	1.117184909	1.167440088	1.047519116	0.926211672	1.507755024	1.032716054	1.052338688	1.473671489	1.352618005	1.032519256	1.083372984	1.596450576	1.259847775	0.912187568	1.335798685	1.152161837	1.042277618	1.649478719	1.407977843	1.565811439	1.358927033	1.477140463	1.367537188	1.247682683	1.531514173	1.14896034	1.344708102	1.254787562	1.676328486	1.377664454	0.95386448	1.365368013	1.105279013	1.224492125	1.197857948	1.739450571
m_342	-0.335952696	-0.468524861	0.137404503	-0.234159442	0.386391313	-0.339690894	-0.815291129	-0.528125581	0.121798787	0.585877802	-0.526373492	-0.419432131	-0.59941987	-0.055181443	-0.326741786	-0.353024186	-0.90314925	0.325741992	0.373641393	-0.368189567	-0.423348079	-0.80020991	-0.206163274	0.071611603	-0.400605839	-0.399854234	-0.909009791	0.09300893	0.654094962	-0.486634864	0.570033488	0.393789591	-0.257543753	-0.333548548	-0.378421382	-0.15216437	-0.510668799	0.737320126	0.07737049	-0.612289679	-0.450155124	0.409148065	-0.778493405	-0.125425593	-0.493195913	-0.051966905	-0.796262602	-0.487666977
m_344	0.490170296	-2.69098547	-2.70567545	-1.832468376	0.332209136	-1.387249087	-2.63033467	-1.145647487	-1.390173252	-2.541169067	-2.509432654	1.054719648	-2.687837374	-2.626842611	-0.038359857	-1.559534913	-1.300837848	-1.04592192	0.564644824	-1.387570093	-2.703971827	-2.620921015	-1.152325804	0.952649019	-2.606121332	-0.015559338	-2.505090125	1.247125229	-2.674525232	-2.554787487	-1.706515916	-1.369435235	-0.79278273	-1.149581009	-1.863096362	0.698999475	0.004826299	-1.295349108	-1.338372214	-2.610786645	-1.059163257	-2.515740214	-0.916285509	-0.18884085	-0.239260344	-1.333480845	-1.872736451	-1.637768471
m_348	0.848060041	0.998241349	0.559723541	0.403188958	0.630949308	0.969889941	0.655982213	0.907590274	1.161019936	0.624814022	0.499322709	0.324068689	1.069520545	1.248865113	0.56327832	0.258322336	0.509236636	0.443672267	0.19899314	0.740522363	1.251542019	0.585710311	0.630172005	-0.173123898	0.775592069	0.208230546	0.822878581	0.363647155	0.428474754	0.652061753	0.809192606	0.431155265	0.187439783	0.581172083	0.745276335	0.599245212	-0.174479622	0.330241753	0.047362977	1.079632231	0.69561537	0.905143206	0.585850466	0.930592648	0.213911183	-0.049748722	0.852240375	1.139189231
m_354	-0.875227657	-0.897982205	0.322932054	0.181841302	0.034837492	-2.115902063	-2.117634807	-1.589248462	-0.733724198	-2.028250647	-1.996455721	0.482677191	-0.305617727	-0.953555676	-0.458474673	-0.29947854	-0.209597693	1.779458344	-0.094603225	-2.034660685	-1.302725857	-2.108193614	-1.100092524	0.105404664	-2.093352982	0.572192654	-1.034687135	0.138991879	-1.46308137	0.040927518	-0.510900302	-0.94616043	0.572917759	0.948504429	0.35111811	-0.237828225	2.113493224	0.265869128	0.39652083	-2.098030902	-0.049957891	0.310973073	0.887756656	-2.029446623	0.879838316	-0.139275905	-1.267717803	0.276024783
m_355	0.382358347	0.355262779	0.302125887	0.525843805	-0.004871698	0.332243189	0.177970416	0.623006958	0.527686936	0.164247776	-0.353347852	0.428264631	-0.001677732	0.204819452	0.308773732	0.173017792	0.583782202	0.232998057	-0.429333098	0.469852425	0.601759168	-0.014483591	0.217498783	0.314560007	0.554980113	-0.094120533	0.436416276	0.223722839	0.277944538	0.510984285	0.374578752	0.538849589	0.494399498	0.520826736	0.550841208	0.357656365	-0.166576716	0.053490318	0.422700018	0.284687157	0.900428841	0.417676458	0.234903969	0.21560222	0.536643136	0.281468546	0.528438186	0.660527909
m_361	1.467682036	1.644500609	1.406810465	1.00706072	1.504449713	1.711638114	1.548017977	1.144799661	1.882596315	1.673606624	1.150432814	0.774577561	1.802771698	1.783285575	0.989622719	1.414434129	1.292119469	1.44440595	1.435439029	1.653863451	1.191845263	1.031403397	1.515544476	0.634212768	1.050202598	1.564445327	-0.608998389	1.062965817	0.909341262	1.097003697	1.32231353	1.416768178	1.08049235	0.499938026	1.4238456	1.001176456	-1.660280958	1.056777689	0.866035956	1.651093343	1.13703955	1.541464238	0.371563865	1.25762489	0.735310827	0.783961708	1.886060637	1.790927947
m_363	-0.196892015	0.182363514	0.039636218	-0.252623816	-0.03223463	-0.208983641	0.034579818	0.940995515	-0.001793019	0.067303871	0.023345686	0.235842286	0.034436485	0.285163037	-0.080704301	-0.062755802	-0.00362793	-0.274409519	0.284310981	0.052092618	-0.179205658	0.343829182	-0.254679084	0.1006056	-0.016908816	-0.408861281	0.443434557	0.43987884	-0.04095215	0.178174641	0.255412456	0.030778483	-0.053092968	0.202280242	-0.228754092	0.083420475	-0.44031454	-0.211729348	0.293727844	0.283677968	-0.384177326	0.235219986	-0.13348534	-0.226042749	-0.637146247	0.464100559	0.302649769	0.197984098
m_376	2.450232321	2.643454804	2.415541424	2.701280077	1.875093006	2.556892702	2.652065393	2.682025292	2.552883402	2.103153632	1.857551436	2.453772318	2.295762613	2.57877422	2.32222734	2.389160747	2.806063409	2.320303608	2.018769654	2.789280391	2.6236435	2.285754837	2.246416026	1.840490547	2.540393494	2.025649418	2.606808381	1.88918792	2.347428696	3.000929159	2.787465578	2.818551502	2.654538379	2.842358841	2.609320434	2.753339468	2.434097494	2.548183813	2.652595283	2.584765484	2.869640241	2.782923204	2.418669683	2.538378739	2.479253724	2.577539001	2.507525133	2.927843986
m_391	2.038520889	2.135969654	1.92039283	2.301026104	1.851399142	2.183721946	2.180339342	2.365435229	2.197457552	1.777370996	1.671967624	1.907487569	1.927982141	2.147099187	1.96589494	1.392507837	2.323184031	2.202727788	1.611230189	2.240960312	2.238048129	1.958026269	2.017918422	0.876358279	2.224053161	1.112605801	2.094561448	0.850673338	1.794732904	2.286571118	2.255192722	2.314456806	2.224726826	2.215628458	2.332889848	2.146474126	1.445821453	2.067885032	2.236804223	2.090123554	2.482039508	2.320100898	1.938935248	2.04492439	2.080774417	2.267190619	2.305787185	2.447587633
m_393	0.392054365	-0.21784028	-0.441349171	-1.265839517	0.395516415	-2.036489909	-2.038222817	0.542620967	-0.440222189	0.292773936	0.181201448	0.025432007	-0.255506154	-2.034720072	-2.123826727	0.29419691	-2.010842386	-0.567306835	-2.026400043	-1.955242128	-1.413223647	-0.137850337	-2.162291624	0.515248665	-0.618784161	0.582071273	-1.912684763	0.664527316	-2.082564583	-1.962478843	-0.996388842	-1.976712617	-2.021204824	-1.923705936	-1.969271913	-2.008725071	-0.007310848	-1.909621056	-1.969249666	0.101646256	-2.173385021	-1.923353756	-0.015678624	-0.443737114	-0.807623439	-1.994161645	-0.925953488	-2.02330652
m_395	-0.44462717	0.416533626	0.091837471	0.5039008	-0.110801594	0.075857799	-0.156939065	-0.123038676	0.445776279	-0.263354844	0.097501921	-0.332427904	-0.247516572	0.290387619	-0.307488418	0.013303482	0.534783808	0.147601342	-1.338629491	0.6882481	0.238363976	-0.150480157	0.175908893	-0.646301488	0.281739418	-0.069333704	0.0527085	-0.303175853	-0.462456882	0.689476744	0.043285765	0.432748383	0.263132091	0.855249652	0.088247363	0.701117422	-0.812534807	0.759316863	0.131652377	0.322485692	-0.226771931	0.439687582	-0.210854313	0.212947295	-0.435546321	0.161734532	-0.453449992	0.075402335
m_397	2.714173046	2.709592703	2.499904006	2.758496792	2.121415504	2.657133854	2.711511876	2.739717629	2.721128756	2.280299906	2.18855137	2.647882715	2.485925971	2.657938798	2.427039289	2.511131265	2.868888709	2.506306871	2.27121229	2.830686603	2.727416576	2.422958061	2.414928277	2.071675983	2.662001464	2.235300099	2.661277995	2.584448901	2.416531356	3.087358684	2.887849999	2.872802734	2.736366308	2.90257679	2.704345829	2.83348799	2.617274873	2.596202364	2.720529642	2.673584127	2.970769368	2.843602303	2.574434094	2.67228165	2.646715082	2.627524805	2.640380826	3.000292932
m_405	2.472366011	2.200236227	2.500385598	2.716471672	2.684984281	3.125765966	3.008692043	2.390778819	2.686882834	3.122482933	2.440367938	2.470659948	2.515748158	2.46248311	2.779792651	2.453498304	2.762581797	2.926499622	2.997074751	2.741875512	2.35070888	2.362282252	2.351848325	2.701804443	2.701898396	2.830455111	2.696984809	2.750641768	2.551203941	2.608358371	2.710591131	2.92489502	3.008935321	2.997453734	2.700591893	2.637769645	2.658412495	2.92812416	2.905524543	1.775269719	2.390724602	2.806175959	2.660535188	2.616285241	2.451587674	2.556707772	2.468521318	2.425713243
m_407	2.137459112	2.391634341	2.061889906	2.411462282	1.923794579	2.24439903	2.391983322	2.292233291	2.366562415	1.907999344	1.869189279	1.940553831	2.175919746	2.302702933	2.194222896	2.055227267	2.506475612	2.150289126	1.976112114	2.526892775	2.431120068	2.097179855	2.14010006	1.721989138	2.38346778	2.025587482	2.359845324	1.762558591	2.084797027	2.534501977	2.325533883	2.544528106	2.419890178	2.492185264	2.458915703	2.297408365	1.492251308	2.150418544	2.422253746	2.375719262	2.562028273	2.45326005	2.185119803	2.354830168	2.193603264	2.186265864	2.369649966	2.627152358
m_409	1.303796517	1.855419465	1.421824192	2.110637011	1.067605763	1.866963365	2.029302927	1.927781447	1.829912001	1.272950148	1.078518797	1.056606488	1.213955248	1.554546459	1.566359998	1.111543278	1.921086114	1.50365921	1.042435674	2.023652779	1.752259141	1.321898495	1.278359979	0.740972066	1.631782245	1.258922444	1.309587374	0.28071102	1.690767429	1.503317301	1.619846173	2.015393368	2.097129618	1.906654121	1.77753097	1.608389164	0.546495339	1.767242357	1.948409294	1.548564577	1.903134661	2.120804667	1.429995047	1.113529187	1.10420756	1.697478201	1.797505469	2.071132605
m_415	2.028223185	2.228395136	2.012674679	2.161292042	1.80634161	2.035852035	2.052221126	2.223343455	2.1828835	1.810720073	1.76217388	2.080657415	1.942353997	2.178352951	1.829282626	2.10639447	2.325705626	1.975066156	1.884149121	2.293571059	2.338285746	2.020372081	1.944538906	1.269861689	2.175422296	1.815824314	1.806095342	1.643281614	1.849251155	2.456754269	2.211193563	2.317910369	2.162322563	2.227603657	2.105350041	2.020755529	1.735382376	1.997462888	2.040193144	2.167909092	2.360457471	2.236244268	1.924814911	2.064890113	2.180930979	2.032188503	2.128157183	2.427440056
m_418	0.298881693	0.621039617	0.813753779	0.567775823	0.604592685	0.494539922	0.579035317	0.870180818	-0.889734553	0.609067337	0.787219136	-0.788942679	0.362768902	0.685780181	0.338136031	-0.750393573	0.952617643	0.163894027	0.063841488	0.971929972	0.869681994	0.922135585	0.708904314	-0.919081179	0.867097496	0.507630289	0.990602916	-0.17509823	0.9557934	1.075382085	-0.782478868	0.763168956	0.757890763	0.831204467	0.88823522	1.270191189	-1.101419873	0.911780143	0.731837599	-0.855048464	-1.00986063	0.799407553	-0.925057868	0.931902938	-1.022992994	0.609807864	0.431723608	-0.859738786
m_424	3.368850552	3.656257359	3.562568648	3.754540791	3.50936905	3.774666664	3.648642687	3.744681204	3.600784199	3.477695474	3.533949994	3.067246632	3.448795986	3.235955428	3.196585087	3.159098486	3.752541878	3.681552818	3.587485128	3.48374401	3.423488838	3.604038333	3.565944138	3.496811673	3.693732384	3.584442177	3.560851986	3.449569682	3.535279182	2.951284352	3.834472286	3.726797801	3.334625767	3.792193999	3.691855306	3.725481854	3.626319795	3.72265961	3.718620426	3.517209494	3.393182085	3.379881334	3.473922974	3.169600778	3.408425876	3.365130908	3.291226119	3.624068832
m_439	3.347920265	3.6603623	3.591384957	3.794440462	3.74623943	3.509611427	3.634940486	3.648160558	3.66583959	3.221764205	3.671042786	3.172104625	3.348089199	3.228788598	3.214776268	2.952183296	3.747788453	3.743841969	4.110694371	3.618726059	3.294445316	3.482005484	3.521915924	3.323662944	3.674163997	3.716387724	3.407225689	3.181466783	3.268510275	3.095218032	3.889883134	3.836706125	3.36761632	3.81126236	3.723520467	3.857913418	3.61571979	3.902422013	3.650636006	3.238996643	3.323835783	3.510212831	3.283232915	3.638156443	3.832406356	3.52136345	3.017444104	3.682528606
m_444	0.957431778	1.52880456	0.901143782	1.345455248	0.913392826	1.240408127	1.53480672	0.980159006	1.230750548	0.723802626	0.778681448	0.782843367	0.899764356	1.026356994	1.054583913	0.55697598	1.315198738	1.066118044	1.186518422	1.641807729	1.252491533	0.834006768	0.975677542	0.859580523	1.238100012	0.719830609	1.407984025	0.481415541	0.994080625	1.739821528	1.358341471	1.53617448	1.50158398	1.457716704	1.485485955	1.679644845	0.586295172	1.064558632	1.584727521	0.944945949	2.088908171	1.207503469	0.862786896	1.384984995	1.806029131	1.066144553	1.337975043	1.494746834
m_445	0.038280074	1.813941477	0.637742091	1.566647503	-0.537783516	1.139023932	1.742003486	0.735982475	0.905964974	0.021660881	-0.516831351	-0.39532909	0.033813182	0.645892455	0.458505034	0.112426074	1.578884748	0.358292169	-0.516585958	1.863908444	0.949279511	-0.247310415	0.254066223	-0.466552974	0.964437765	-0.395445483	0.653435341	-1.336417353	0.702554952	1.821487874	0.990772577	1.716481719	1.31531683	1.610189419	1.551825291	1.185982178	0.578987197	1.224199994	1.488221778	0.220370614	1.110339515	1.304794849	-0.145846253	0.317714992	-0.014377729	1.31396562	0.859770561	1.749409044
m_452	1.859393988	2.702561041	2.611989649	2.264426757	1.804594254	2.422305097	2.04760732	2.70312929	1.896568567	2.242272798	2.422200108	1.562376912	2.288609935	2.45818535	2.170774721	1.996291448	2.436773036	2.489475584	2.35446159	1.970292425	2.306395481	2.270284749	2.186836417	1.946248065	2.706063681	2.101382785	2.741904357	1.944828357	2.424567234	1.47588886	2.270591589	1.891807593	2.321204754	2.428700729	2.193327058	2.056792354	1.936312343	2.032553259	2.046354778	2.926545623	1.711080764	1.884853565	2.970457065	2.006764892	1.520880534	1.892264072	2.014113261	1.817340939
m_460	2.456193293	2.42799863	2.270891559	2.493125198	2.03723341	2.400348801	2.449497882	2.553131176	2.457528937	2.13853671	2.013162938	2.548683014	2.301874178	2.42395108	2.226460541	2.352782274	2.591533769	2.322047714	2.118487619	2.534709279	2.440563869	2.226423322	2.176865582	2.01739602	2.409989624	2.103627019	2.391541259	2.414981953	2.141359905	2.640208778	2.526592125	2.560326457	2.431079792	2.565820609	2.414670393	2.542856683	1.652585993	2.312435924	2.409467779	2.453770165	2.728948182	2.564802519	2.342284025	2.389468844	2.5449237	2.373097653	2.405913318	2.696936021
m_461	1.067974138	2.053771427	1.71641123	1.535077689	1.919756601	2.264765264	2.119475604	1.954092578	1.617720761	1.648400381	2.024262888	1.773616618	2.188782332	1.958412851	1.799986236	1.751490846	2.073868723	0.627302208	1.826762279	2.037699368	1.701729808	1.662389642	1.950250407	2.210985807	1.5400983	1.526957661	2.094662946	2.003640211	2.190041041	2.363991761	2.363221442	2.56577931	2.162649393	2.125316827	2.213166118	2.245118041	1.705248754	2.536866217	2.520004752	1.275818899	1.081219167	2.168664648	1.589487898	2.151293518	1.960474242	2.171099268	1.870488436	2.180288715
m_466	0.518851305	-1.46931571	-1.484071828	-0.006889966	-0.512854346	-1.406701447	-1.408434708	-0.87998913	1.067326184	-0.620060272	-1.287227852	-1.322719978	-1.466154014	-1.404931255	-0.590552572	-1.284171129	0.112788952	1.617402358	-1.396609588	-1.325439964	-1.482360303	-1.398990751	-1.532537621	-1.452857174	1.080678233	-1.441791393	-1.282877225	-1.40784456	-1.452786499	-0.53531295	0.235274672	-0.201749551	-0.095230501	0.575218315	0.111099806	-1.37893134	-1.635192066	-0.068337756	0.765038451	-1.388825197	-0.072685601	-0.507203361	-1.458833783	-1.320224851	-1.556767216	-1.364365408	-1.467812722	0.808362202
m_469	0.426250471	0.314108722	0.499029878	-0.130267625	0.597666588	0.56321873	-0.101417728	0.206033963	0.150578607	0.379233556	0.534194793	0.676094826	0.697712736	0.213759667	0.740918564	0.785535307	-0.164512727	0.268315825	1.233664812	0.342675936	0.569195118	0.826434959	0.311653855	0.929129549	0.589242647	0.730163159	1.09760981	0.759414228	0.485446361	0.077815311	0.187366513	0.208608978	0.282787314	0.317654269	0.128536593	0.270214486	0.94572145	0.341329498	0.439017275	1.148257822	0.131579947	-0.014842656	0.726502422	0.424525779	1.28814164	0.498040267	0.044100953	-0.357938436
m_480	2.244405861	2.500719228	2.11874825	2.495112885	2.005894111	2.337124752	2.455202721	2.373115555	2.47171816	1.937568082	2.010083449	2.107216906	2.186190359	2.292430002	2.027827488	2.071928305	2.731302908	2.104306277	2.059744971	2.643880876	2.304427556	2.11067648	1.952379434	2.207580646	2.171170418	1.997407121	2.337187443	2.052829268	2.153366037	2.728272888	2.485194433	2.717183851	2.508548149	2.500290199	2.366879909	2.297301948	1.862251604	2.298736803	2.583579117	2.245160267	2.630683761	2.589657637	1.985762861	2.030068444	2.021870143	2.461792586	2.318487396	2.949335443
