	KMV_361	KMV_362	KMV_364	KMV_365	KMV_366	KMV_367	KMV_370	KMV_372	KMV_373	KMV_374	KMV_375	KMV_377	KMV_378	KMV_380	KMV_381	KMV_382	KMV_383	KMV_384	KMV_386	KMV_388	KMV_389	KMV_390	KMV_391	KMV_392	KMV_393	KMV_394	KMV_395	KMV_400	KMV_401	KMV_402	KMV_403	KMV_404	KMV_405	KMV_406	KMV_408	KMV_409	KMV_411	KMV_413	KMV_415	KMV_416	KMV_417	KMV_418	KMV_419	KMV_421	KMV_423	KMV_424	KMV_425	KMV_427	KMV_428	KMV_429	KMV_433	KMV_435	KMV_436	KMV_438	KMV_439	KMV_440	KMV_443	KMV_444	KMV_445	KMV_446	KMV_448	KMV_449	KMV_450	KMV_452	KMV_453	KMV_454	KMV_456	KMV_457	KMV_459	KMV_460
Otu000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.613054808	0	0	0	0	0	0	0	0	0	3.472619051	0	0	0	0	0	0	0	0	0	0	0	0	0	5.720391696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000092	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.677517484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.244061423	0	0	0	0	0	0	0	0	0	0
Otu000111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.914613168	0	0	0	0	0	0	0	0	0	0
Otu000290	0	0	0	0	3.119739244	0	0	0	0	0	0	0	0	3.896164189	0	0	0	0	0	1.88008409	0	2.740240726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.688055994	3.149587113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000307	0	0	0	2.027480736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.938599455	0	0	0	0	0	0	0	1.378511623	0	0	0	0	0	0	2.606219179	0	0	0	0	0	0	0	0	1.941447818
Otu000401	0	0	0	0	0	0	3.613054808	0	0	0	0	0	0	0	0	0	0	0	0	2.669464565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.201119623	0	0	0	0	0	0	0	0	0	0	0	0	2.070389328	0	0	0	0	0	0	1.82559404	0	0	0	0	0	0	0	0	0
Otu000410	0	0	0	4.282553857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.003160341	0	0
Otu000426	0	0	0	0	0	0	0	4.109374151	0	0	0	0	0	0	0	0	0	0	0	0	0	3.628031223	0	0	0	3.697779146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000471	0	0	0	0	0	0	3.613054808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5360529	0	0	0	0	0	0	3.109960212	0	0	0	0	0	0	0	0	0
Otu000500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.425714633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.606219179	0	0	0	0	0	0	2.172734535	0	0
Otu000515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.070389328	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46287892	0	0
Otu000531	0	2.584962501	0	0	0	3.883764286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.434371046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8815524	0	0	0	0	0	0	0	0	0	0	2.740240726
Otu000549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.139551352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.439564301	0	0	0	0	0	0	0	0	0	0	0	0	3.30580843	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.384489433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.930267379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.161186664	2.838719093	0	0	2.238013991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.172734535	0	0
Otu000610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39319792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.941447818	0	0	0	0	0	0	0	0	0	0	2.439564301	0	0	0	0	0	2.543723003	0	0	0	0	0	0	1.688055994	0	0	0	0	0	0	0	2.070389328	0	0	0	0	0	0	0	0	2.535098184	0	0	0	0	0	0	0
Otu000698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.941447818	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.200951897	0	2.930267379	0	0	1.378511623	0	0	0	0	0	0	0	0	0	0	4.189142917	0	0	0	0	0
Otu000851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.291851102	2.5360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000883	0	2.584962501	0	0	3.119739244	0	0	0	0	0	4.177440834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0	3.277337944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001036	0	0	0	0	0	0	2.726390393	0	0	0	0	0	0	0	0	0	0	0	0	2.669464565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26998188	3.016531724	0	0	0
Otu001040	0	0	0	0	0	0	0	0	0	0	0	0	4.73557772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837247296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.222392421	0
Otu001081	0	0	0	0	0	0	2.726390393	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.165843825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.413090928	0	0	0	0	0	0
Otu001188	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	2.740240726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.201119623	0	0	0	0	0	0	0	0	0	0	0	0	2.5360529	0	2.865781896	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.723882117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82559404	0	0	0	0	0	0	0	0	0
Otu001472	3.705778096	0	0	0	4.034269902	3.346859325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.172734535	0	0
Otu001475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.951406876	0	0	0	0	0	0	0	3.244061423	0	0	0	0	4.189142917	0	0	0	0	0
Otu000147	0	0	0	0	0	0	0	0	0	0	0	0	3.255048751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.777773077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000251	0	0	0	0	0	3.346859325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.065919631	0	0	0	0	0	0	2.5360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000448	0	0	0	0	0	0	0	0	0	0	0	3.569195185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	3.778486816	0	0	0	0	0	0	0	0	0
Otu000450	0	0	0	2.838719093	0	0	0	0	0	0	0	3.569195185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.953521681	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000460	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.669464565	0	1.941447818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.606219179	0	0	0	0	0	0	0	0	0
Otu000505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.603171299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91026138	0	0
Otu000523	0	0	3.043760386	0	0	2.482114093	0	0	0	0	0	0	3.255048751	0	0	0	0	3.139551352	0	0	0	0	0	0	0	0	0	3.334984248	0	0	0	2.981222793	0	0	0	3.211707326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	4.023891876	0	0	0	0	0	0	0	0	0
Otu000530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.887525271	0	0	0	0	0	0	0	0	0	0	0	0	2.184629194	0	0	2.740240726
Otu000541	0	0	0	3.354842717	0	0	0	0	0	0	0	0	0	0	0	2.615464589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60929183	0	0	0	0	0	0	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.975302434	0	0	0	0	0	0
Otu000644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.732820767	0	2.938599455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82559404	0	0	0	0	0	0	0	0	0
Otu000690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.543723003	0	0	0	0	3.732820767	0	0	0	0	0	0	0	0	3.076378531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.172734535	0	0
Otu000714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.669464565	0	1.941447818	0	0	0	0	0	0	0	0	0	3.886852842	0	0	0	0	0	0	0	2.60929183	0	0	0	0	0	0	0	0	0	2.027480736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000907	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.169925001	0	0	0	0	2.8815524	0	0	0	0	0	0	0	0	0	0	0
Otu000948	0	0	0	2.027480736	3.119739244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85983954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.926557629	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000988	0	0	3.043760386	3.354842717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.444784843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82559404	0	0	0	0	0	0	0	0	0
Otu001128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8815524	0	0	0	0	0	4.189142917	0	0	2.172734535	0	1.941447818
Otu001263	0	0	0	0	0	3.346859325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.444784843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.109960212	0	0	0	0	0	0	0	0	0
Otu001369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.211707326	0	0	0	0	0	0	0	2.350033433	0	0	4.621878817	0	0	0	0	0	0	0	0	0	0	0	2.8815524	0	0	0	0	0	3.266140317	0	0	0	0	0
Otu001372	0	0	0	0	0	0	0	3.190627707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.169925001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.697779146	0	0	0	0	4.876212135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.865781896	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001570	0	0	0	0	0	2.482114093	0	0	0	0	0	0	0	0	0	2.615464589	0	0	0	0	3.109960212	0	0	0	0	0	0	0	0	0	0	4.438935212	0	0	0	0	0	0	0	2.60929183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000368	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	0	3.492674911	0	0	0	2.669464565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000433	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	4.936856017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.184629194	0	0	0
Otu000444	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	0	3.071660985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000504	0	0	3.043760386	2.838719093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.963977331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.688055994	0	0	0	0	2.930267379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40599236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000537	0	0	0	2.838719093	0	0	0	0	0	0	0	0	0	2.989946335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.378511623	0	0	0	0	0	0	2.606219179	0	0	0	0	0	0	0	0	0
Otu000552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.926430782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.598259323	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.628031223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.606219179	0	0	0	0	0	0	0	0	0
Otu000629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.109960212	0	2.535098184	0	0	0	0	2.172734535	0	0
Otu000636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.414383957	0	0	0	0	0	3.576396577	0	0	0	0	0	2.930267379	0	0	1.378511623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.677517484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.023891876	0	0	0	0	0	0	0	0	0
Otu000685	0	0	0	2.027480736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.169925001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.251374815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.076378531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.172734535	0	0
Otu000785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.071660985	0	0	0	4.552863346	0	0	0	0	0	0	0	4.723762163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000848	0	0	0	0	4.034269902	0	0	0	0	0	0	0	0	0	3.983204757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.016531724	0	0	0
Otu000984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.804884553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24519686	0	0	0	0	0	0	0	0	0	0	0	2.603155617	0	0	0	2.172734535	0	0
Otu001015	0	3.459431619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.251374815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001230	0	0	0	0	0	0	0	0	0	0	2.39876196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0	0	0	0	0	0	0	0	2.865781896	0	0	0	0	0	0	0	0	3.266140317	0	0	0	0	0
Otu001286	0	0	0	0	0	0	0	4.109374151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	3.780189712	3.244061423	0	0	0	0	0	0	0	0	0	0
Otu001340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.938599455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.034610959	0	0	0	0	0	0	0
Otu001407	0	3.459431619	0	0	0	0	0	0	0	0	3.255048751	0	0	0	0	3.492674911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.683211247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.621878817	0	0	0	0	0	0	0	3.358854664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu001557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88008409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.189142917	0	0	0	0	0	0	0	0	0	2.238013991	0	0	0	0	0	0	0	0	0	0	0	4.189142917	0	0	0	0	0
Otu000207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.868434131	0	0	0	0	0	0	0	0	0	0	0	0	0	3.201119623	0	0	0	0	0	0	0	0	0	1.378511623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000314	0	0	0	0	0	2.482114093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.350033433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.526859546	0	0
Otu000398	0	0	0	0	0	0	0	0	0	0	0	3.569195185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.868434131	0	0	0	0	0	0	0	0	0	0	0	0	0	2.350033433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82559404	0	0	0	0	0	0	0	0	0
Otu000411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.740240726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000481	0	0	0	0	0	0	0	0	0	0	3.255048751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.688055994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.740240726
Otu000485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.300058915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5360529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.434371046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91026138	0	0
Otu000524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.492674911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3831893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu000554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.109960212	0	0	0	0	0	3.016531724	0	0	0
Otu000567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.439564301	0	0	0	0	0	0	0	0	0	0	2.350033433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.603155617	0	3.721932779	0	0	0	0
